Level,Year,Name,Depth,Indicator,Metric,Reference,Median,Lower,Upper,tn.reefs,n.below,Latitude,Longitude
reef,2009,Keppels South East (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.836176163155814,0.6428836398818532,0.9548046364828922,NA,NA,-23.2057,150.994
reef,2009,Lady Musgrave Island (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.0549815499886952,NA,NA,-23.8871222222222,152.42581666666666
reef,2009,Lady Musgrave Island (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.11008138649138433,0.05392498531865886,0.17398817936307198,NA,NA,-23.8871222222222,152.42581666666666
reef,2009,Lady Musgrave Island (deep),deep slope,Macroalgae,distance.metric,Baseline,0.14617804402874446,0.05049994770076392,0.3109494855784471,NA,NA,-23.8871222222222,152.42581666666666
reef,2009,Lady Musgrave Island (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.7714189000845014,0.6338912687818501,0.8979050163610565,NA,NA,-23.8871222222222,152.42581666666666
reef,2009,Langford and Bird Isles (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.735054075766323,0.6162317468465106,0.8453596624995487,NA,NA,-20.087691666666675,148.8744
reef,2009,Langford and Bird Isles (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6044785828884327,0.48606385207525704,0.7236587713783869,NA,NA,-20.087691666666675,148.8744
reef,2009,Langford and Bird Isles (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9106566793951664,0.6803011411133475,0.9981099955331686,NA,NA,-20.087691666666675,148.8744
reef,2009,Langford and Bird Isles (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.993934519141774,0.9841271354977508,0.9992118528745706,NA,NA,-20.087691666666675,148.8744
reef,2009,Linnet Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-14.78885,145.35335555555568
reef,2009,Linnet Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.741788993023353,0.6301286118341493,0.8460947618959784,NA,NA,-14.78885,145.35335555555568
reef,2009,Linnet Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7060713811120298,0.347744594688116,0.9646721027849032,NA,NA,-14.78885,145.35335555555568
reef,2009,Linnet Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9423520819712728,0.8924691434031663,0.9789597285476648,NA,NA,-14.78885,145.35335555555568
reef,2009,Lizard Isles (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5197056885358788,0.3082255594581007,0.7390523395259332,NA,NA,-14.694505555555567,145.4659277777777
reef,2009,Lizard Isles (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5472259485522237,0.35593047519141185,0.7304201377684085,NA,NA,-14.694505555555567,145.4659277777777
reef,2009,Lizard Isles (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7815889727482838,0.3691963438821602,0.9796035867757062,NA,NA,-14.694505555555567,145.4659277777777
reef,2009,Lizard Isles (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.967861470628114,0.9426995667070118,0.9847449698898212,NA,NA,-14.694505555555567,145.4659277777777
reef,2009,Low Isles (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7099856295244888,0.5735425316072249,0.8610991525489256,NA,NA,-16.3867388888889,145.57233333333335
reef,2009,Low Isles (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5385076298769726,0.35654433434351274,0.6812399595274694,NA,NA,-16.3867388888889,145.57233333333335
reef,2009,Low Isles (deep),deep slope,Macroalgae,distance.metric,Baseline,0.8939889780742623,0.620020611941989,0.9925533266658484,NA,NA,-16.3867388888889,145.57233333333335
reef,2009,Low Isles (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.984263041980421,0.971081816292186,0.9942627132294878,NA,NA,-16.3867388888889,145.57233333333335
reef,2009,Macgillivray Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5490904031071672,0.4154951241177788,0.69423684831015,NA,NA,-14.650555555555531,145.49344444444466
reef,2009,Macgillivray Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.49407495422465775,0.33496451658767845,0.6502997128407426,NA,NA,-14.650555555555531,145.49344444444466
reef,2009,Macgillivray Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6020991111016722,0.1710820678722473,0.9257940918314866,NA,NA,-14.650555555555531,145.49344444444466
reef,2009,Macgillivray Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.911763498379618,0.8480785941337317,0.9519278834100052,NA,NA,-14.650555555555531,145.49344444444466
reef,2009,Mackay Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.8083818506461042,0.7028728704485667,0.91425631855659,NA,NA,-16.044994444444434,145.65232222222232
reef,2009,Mackay Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6462128924012894,0.4770303082002304,0.8103991337790114,NA,NA,-16.044994444444434,145.65232222222232
reef,2009,Mackay Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.8751564828728002,0.5304411930168215,0.9959472768190192,NA,NA,-16.044994444444434,145.65232222222232
reef,2009,Mackay Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9641575419638412,0.9304795192314188,0.9901904897108124,NA,NA,-16.044994444444434,145.65232222222232
reef,2009,Magnetic (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.4119344319298738,0.09657973023025634,0.7006891243757829,NA,NA,-19.15993055555555,146.867425
reef,2009,Magnetic (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5045678879872622,0.27270341043575186,0.7563501905815113,NA,NA,-19.15993055555555,146.867425
reef,2009,Magnetic (deep),deep slope,Macroalgae,distance.metric,Baseline,0.4138029699421028,0.20664149653043684,0.6291717889491734,NA,NA,-19.15993055555555,146.867425
reef,2009,Magnetic (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.12425876487977924,0.036672505400559774,0.33870961064122707,NA,NA,-19.15993055555555,146.867425
reef,2009,Magnetic (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.4119344319298738,0.09657973023025634,0.7006891243757829,NA,NA,-19.15983055555555,146.867525
reef,2009,Magnetic (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.5045678879872622,0.27270341043575186,0.7563501905815113,NA,NA,-19.15983055555555,146.867525
reef,2009,Magnetic (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.4138029699421028,0.20664149653043684,0.6291717889491734,NA,NA,-19.15983055555555,146.867525
reef,2009,Magnetic (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.12425876487977924,0.036672505400559774,0.33870961064122707,NA,NA,-19.15983055555555,146.867525
reef,2009,Martin Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.8196058051056664,0.6467800072545365,0.96540936736910965,NA,NA,-14.7597611111111,145.37464444444433
reef,2009,Martin Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6667213109574819,0.49614155927421344,0.8381916713647923,NA,NA,-14.7597611111111,145.37464444444433
reef,2009,Martin Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7294062488667566,0.37356541995293896,0.9653508163306412,NA,NA,-14.7597611111111,145.37464444444433
reef,2009,Martin Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9586411751518852,0.9220273496639172,0.9833346397253724,NA,NA,-14.7597611111111,145.37464444444433
reef,2009,Miall (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-23.1261,150.8878
reef,2009,Miall (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.8220469399456327,0.7385740805088511,0.902915381045876,NA,NA,-23.1261,150.8878
reef,2009,Miall (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6831192084679493,0.3711097761949182,0.9523651975314252,NA,NA,-23.1261,150.8878
reef,2009,Miall (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.6420396617491768,0.2574128990129684,0.908235066199827,NA,NA,-23.1261,150.8878
reef,2009,Michaelmas Cay (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.6698953155330525,0.5267926721592093,0.8290217998898827,NA,NA,-16.5518388888889,146.053627777778
reef,2009,Michaelmas Cay (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5897477309659389,0.4137955517482747,0.7266939071887804,NA,NA,-16.5518388888889,146.053627777778
reef,2009,Michaelmas Cay (deep),deep slope,Macroalgae,distance.metric,Baseline,0.3699636513208776,0.04870336943021556,0.7784864042503009,NA,NA,-16.5518388888889,146.053627777778
reef,2009,Michaelmas Cay (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8459249562100086,0.7695050197903973,0.896956459367237,NA,NA,-16.5518388888889,146.053627777778
reef,2009,Middle (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-23.14782,150.90815
reef,2009,Middle (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.9331914652657268,0.8656609117190279,0.9795821217206788,NA,NA,-23.14782,150.90815
reef,2009,Middle (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9686576434577152,0.907607587910444,0.9961185445742132,NA,NA,-23.14782,150.90815
reef,2009,Middle (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9055071289580908,0.7939050158507172,0.97690877704039,NA,NA,-23.14782,150.90815
reef,2009,Middle (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-23.14772,150.90825
reef,2009,Middle (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.9331914652657268,0.8656609117190279,0.9795821217206788,NA,NA,-23.14772,150.90825
reef,2009,Middle (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.9686576434577152,0.907607587910444,0.9961185445742132,NA,NA,-23.14772,150.90825
reef,2009,Middle (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.9055071289580908,0.7939050158507172,0.97690877704039,NA,NA,-23.14772,150.90825
reef,2009,Middle Rf (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,0.9612803594715164,1,NA,NA,-19.195108333333348,146.8118333333335
reef,2009,Middle Rf (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.6071562965691593,0.3520829954209329,0.8464479025858735,NA,NA,-19.195108333333348,146.8118333333335
reef,2009,Middle Rf (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.996880950307116,0.9779579881147726,0.999985533383442,NA,NA,-19.195108333333348,146.8118333333335
reef,2009,Middle Rf (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.9904596031378012,0.9668343132952166,1,NA,NA,-19.195108333333348,146.8118333333335
reef,2009,Middle West (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-23.186700000000002,150.9048
reef,2009,Middle West (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.9147826811766182,0.8432320866610841,0.9750234526508776,NA,NA,-23.186700000000002,150.9048
reef,2009,Middle West (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.4698285479400041,0.3346010967484198,0.5921262681133409,NA,NA,-23.186700000000002,150.9048
reef,2009,Middle West (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0.05018101560101862,NA,NA,-23.186700000000002,150.9048
reef,2009,Myrmidon Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.6672463752702806,0.5512098548290995,0.7732298213393329,NA,NA,-18.25539444444443,147.38595
reef,2009,Myrmidon Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5322025742317067,0.3980624735056889,0.6766261342868897,NA,NA,-18.25539444444443,147.38595
reef,2009,Myrmidon Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.3967152179809909,0.03654710913912711,0.759507076591566,NA,NA,-18.25539444444443,147.38595
reef,2009,Myrmidon Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.7665174384958178,0.6660287675941865,0.8525833455758884,NA,NA,-18.25539444444443,147.38595
reef,2009,No Name Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.904609281901092,0.8230983862582884,0.9940163391594854,NA,NA,-14.6296777777778,145.64915555555532
reef,2009,No Name Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6226375826541799,0.5149442052089497,0.7173248496731205,NA,NA,-14.6296777777778,145.64915555555532
reef,2009,No Name Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.38530196744807055,0.03340259550213917,0.7443475250759809,NA,NA,-14.6296777777778,145.64915555555532
reef,2009,No Name Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8460281510462642,0.782259839408031,0.9033120376921157,NA,NA,-14.6296777777778,145.64915555555532
reef,2009,North Direction Island (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7199209741157249,0.6196251431617814,0.8409682158325125,NA,NA,-14.746594444444431,145.51591666666667
reef,2009,North Direction Island (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6385812559793422,0.4848758999208873,0.7711443115495523,NA,NA,-14.746594444444431,145.51591666666667
reef,2009,North Direction Island (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6192804524539123,0.17890971261028923,0.9223590874957676,NA,NA,-14.746594444444431,145.51591666666667
reef,2009,North Direction Island (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.907470210356724,0.8356390864836569,0.9540176500978672,NA,NA,-14.746594444444431,145.51591666666667
reef,2009,North Keppel (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.6102128126184303,0.25296592726450073,0.9493455778887924,NA,NA,-23.09387666666668,150.9003399999998
reef,2009,North Keppel (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5050021740415498,0.27999711510819203,0.7217539352668252,NA,NA,-23.09387666666668,150.9003399999998
reef,2009,North Keppel (deep),deep slope,Macroalgae,distance.metric,Baseline,0.3281669118779148,0.15691225217220728,0.48115251133350007,NA,NA,-23.09387666666668,150.9003399999998
reef,2009,North Keppel (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.09387666666668,150.9003399999998
reef,2009,North Keppel (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.6102128126184303,0.25296592726450073,0.9493455778887924,NA,NA,-23.09377666666668,150.9004399999998
reef,2009,North Keppel (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.5050021740415498,0.27999711510819203,0.7217539352668252,NA,NA,-23.09377666666668,150.9004399999998
reef,2009,North Keppel (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.3281669118779148,0.15691225217220728,0.48115251133350007,NA,NA,-23.09377666666668,150.9004399999998
reef,2009,North Keppel (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.09377666666668,150.9004399999998
reef,2009,North Keppel West (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.15769030042546722,0,0.5097450681592172,NA,NA,-23.126,150.8879
reef,2009,North Keppel West (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.4248158369888355,0.1620238854104319,0.6988714854366183,NA,NA,-23.126,150.8879
reef,2009,North Keppel West (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.33263448154959363,0.22702375785413728,0.42417417417857767,NA,NA,-23.126,150.8879
reef,2009,North Keppel West (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.126,150.8879
reef,2009,One Tree Island (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.4304833974687085,0.26077397847282346,0.5806077450066949,NA,NA,-23.4874222222222,152.092238888889
reef,2009,One Tree Island (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.29107609259370587,0.20484455328483075,0.3983283794364323,NA,NA,-23.4874222222222,152.092238888889
reef,2009,One Tree Island (deep),deep slope,Macroalgae,distance.metric,Baseline,0.16608661397532176,0.09557936363254337,0.2648457294516769,NA,NA,-23.4874222222222,152.092238888889
reef,2009,One Tree Island (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.7929458391471473,0.7466531190705326,0.8317200844514009,NA,NA,-23.4874222222222,152.092238888889
reef,2009,Opal Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5908987869410135,0.31708232223877375,0.8589976481291203,NA,NA,-16.2072888888889,145.90707777777766
reef,2009,Opal Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5717096210901548,0.3753631806661938,0.7763136060107093,NA,NA,-16.2072888888889,145.90707777777766
reef,2009,Opal Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.5543258933762867,0.152703506993924,0.9138221259628252,NA,NA,-16.2072888888889,145.90707777777766
reef,2009,Opal Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9284546010367232,0.8876236144160945,0.9649217204701526,NA,NA,-16.2072888888889,145.90707777777766
reef,2009,Orpheus Cattle (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.8908305155182884,0.628088714623386,1,NA,NA,-18.5723,146.4658
reef,2009,Orpheus Cattle (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.7194417901793951,0.5106040575738993,0.8801426714978348,NA,NA,-18.5723,146.4658
reef,2009,Orpheus Cattle (deep),deep slope,Macroalgae,distance.metric,Baseline,0.999999999999999,0.00173594221721882,1,NA,NA,-18.5723,146.4658
reef,2009,Orpheus Cattle (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9999999999989746,0,1,NA,NA,-18.5723,146.4658
reef,2009,Orpheus Channel (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.0513489866145137,0,0.4428007859065593,NA,NA,-18.5732,146.5112
reef,2009,Orpheus Channel (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.3702058506970533,0.15657157168956248,0.6068643084303813,NA,NA,-18.5732,146.5112
reef,2009,Orpheus Channel (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9999998770216112,0.00310173329555025,1,NA,NA,-18.5732,146.5112
reef,2009,Orpheus Channel (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.999999418591272,0,1,NA,NA,-18.5732,146.5112
reef,2009,Orpheus East (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.9492955258995288,0.8689115331490693,1,NA,NA,-18.5888,146.5195
reef,2009,Orpheus East (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.733739403889649,0.6421223066047755,0.8201410095408206,NA,NA,-18.5888,146.5195
reef,2009,Orpheus East (deep),deep slope,Macroalgae,distance.metric,Baseline,0.18831594310835895,0.05981959693733703,0.3762420984010376,NA,NA,-18.5888,146.5195
reef,2009,Orpheus East (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8174267819119727,0.7033146250409856,0.9061030237252986,NA,NA,-18.5888,146.5195
reef,2009,Orpheus South East (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7525266676106583,0.5501434824388226,0.9208488202465244,NA,NA,-18.6392,146.5223
reef,2009,Orpheus South East (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6072801235635193,0.4623271895255666,0.73521130126928,NA,NA,-18.6392,146.5223
reef,2009,Orpheus South East (deep),deep slope,Macroalgae,distance.metric,Baseline,0.8920526490189622,0.5887863454624396,0.99841823996208,NA,NA,-18.6392,146.5223
reef,2009,Orpheus South East (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.986333472063483,0.9578002013194804,0.9989118576800596,NA,NA,-18.6392,146.5223
reef,2009,Orpheus West (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7779044718833095,0.4590107126124524,1,NA,NA,-18.6011,146.4707
reef,2009,Orpheus West (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6132459063959563,0.38626722375452327,0.8357637631006893,NA,NA,-18.6011,146.4707
reef,2009,Orpheus West (deep),deep slope,Macroalgae,distance.metric,Baseline,0.880483413285601,0.45338323739427855,0.9997148088437388,NA,NA,-18.6011,146.4707
reef,2009,Orpheus West (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9904656704662108,0.9619524373147113,0.9999055366541746,NA,NA,-18.6011,146.4707
reef,2009,Palms West (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.28290743740252805,0.08016310751664668,0.5672203552916408,NA,NA,-18.556075,146.4803583333335
reef,2009,Palms West (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.4846534234165245,0.2496765645578778,0.7233834031649526,NA,NA,-18.556075,146.4803583333335
reef,2009,Palms West (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7626683740420845,0.058170634355415606,0.94594563549417,NA,NA,-18.556075,146.4803583333335
reef,2009,Palms West (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9895382673659844,0.4684600811228796,0.9989209083293027,NA,NA,-18.556075,146.4803583333335
reef,2009,Palms West (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.28290743740252805,0.08016310751664668,0.5672203552916408,NA,NA,-18.555975,146.4804583333335
reef,2009,Palms West (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.4846534234165245,0.2496765645578778,0.7233834031649526,NA,NA,-18.555975,146.4804583333335
reef,2009,Palms West (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.7626683740420845,0.058170634355415606,0.94594563549417,NA,NA,-18.555975,146.4804583333335
reef,2009,Palms West (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.9895382673659844,0.4684600811228796,0.9989209083293027,NA,NA,-18.555975,146.4804583333335
reef,2009,Pandora (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.04292104854632395,NA,NA,-18.815320833333324,146.43523333333349
reef,2009,Pandora (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.1703060563776331,0.04949569008898336,0.33976196657584257,NA,NA,-18.815320833333324,146.43523333333349
reef,2009,Pandora (deep),deep slope,Macroalgae,distance.metric,Baseline,0.5877481214143514,0.32297943393884354,0.8207797625304653,NA,NA,-18.815320833333324,146.43523333333349
reef,2009,Pandora (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.7984744730707793,0.6178951892992653,0.9365697703193999,NA,NA,-18.815320833333324,146.43523333333349
reef,2009,Pandora (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.04292104854632395,NA,NA,-18.815220833333324,146.4353333333335
reef,2009,Pandora (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.1703060563776331,0.04949569008898336,0.33976196657584257,NA,NA,-18.815220833333324,146.4353333333335
reef,2009,Pandora (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.5877481214143514,0.32297943393884354,0.8207797625304653,NA,NA,-18.815220833333324,146.4353333333335
reef,2009,Pandora (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.7984744730707793,0.6178951892992653,0.9365697703193999,NA,NA,-18.815220833333324,146.4353333333335
reef,2009,Pandora Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,0.9440553858675004,1,NA,NA,-18.8115888888889,146.430038888889
reef,2009,Pandora Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.7438548462478022,0.5730860570700942,0.8831926859640746,NA,NA,-18.8115888888889,146.430038888889
reef,2009,Pandora Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.91465819795031,0.6607868830864542,0.9982863782902484,NA,NA,-18.8115888888889,146.430038888889
reef,2009,Pandora Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.957842581221061,0.8705322971707434,0.9968793668542336,NA,NA,-18.8115888888889,146.430038888889
reef,2009,Pelican (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7480618293531713,0.6035169560497426,0.8789783984118414,NA,NA,-23.240604166666675,150.87631249999976
reef,2009,Pelican (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6777716907865575,0.5357270690590117,0.8271064835571383,NA,NA,-23.240604166666675,150.87631249999976
reef,2009,Pelican (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6081781824500749,0.38690463791607077,0.7594926387458375,NA,NA,-23.240604166666675,150.87631249999976
reef,2009,Pelican (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.31565096815366767,0.10819474113364208,0.5063230121439837,NA,NA,-23.240604166666675,150.87631249999976
reef,2009,Pelican (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7480618293531713,0.6035169560497426,0.8789783984118414,NA,NA,-23.240504166666675,150.87641249999976
reef,2009,Pelican (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.6777716907865575,0.5357270690590117,0.8271064835571383,NA,NA,-23.240504166666675,150.87641249999976
reef,2009,Pelican (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.6081781824500749,0.38690463791607077,0.7594926387458375,NA,NA,-23.240504166666675,150.87641249999976
reef,2009,Pelican (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.31565096815366767,0.10819474113364208,0.5063230121439837,NA,NA,-23.240504166666675,150.87641249999976
reef,2009,Pelorus East (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7023063457001805,0.498325765608845,0.881086087753147,NA,NA,-18.544566666666668,146.51463333333334
reef,2009,Pelorus East (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5791087369033531,0.4408766595510461,0.7401743674001768,NA,NA,-18.544566666666668,146.51463333333334
reef,2009,Pelorus East (deep),deep slope,Macroalgae,distance.metric,Baseline,0.08653121088492166,0.02168418583621774,0.1837645769858192,NA,NA,-18.544566666666668,146.51463333333334
reef,2009,Pelorus East (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8706404824448043,0.8025131998270044,0.9199565956518916,NA,NA,-18.544566666666668,146.51463333333334
reef,2009,Pelorus East South (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,0.7889253397051179,1,NA,NA,-18.557666666666663,146.5019
reef,2009,Pelorus East South (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.7895473173957279,0.6147367319301686,0.9217152042808544,NA,NA,-18.557666666666663,146.5019
reef,2009,Pelorus East South (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7644580940796937,0.3789720307946792,0.9948417957540844,NA,NA,-18.557666666666663,146.5019
reef,2009,Pelorus East South (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9879235695943108,0.9666319506709804,0.9992711897883028,NA,NA,-18.557666666666663,146.5019
reef,2009,Pelorus North (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.9724058150119328,0.8540777767114973,1,NA,NA,-18.5237,146.4906
reef,2009,Pelorus North (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.7169007863765623,0.5812077340098292,0.8320308347324321,NA,NA,-18.5237,146.4906
reef,2009,Pelorus North (deep),deep slope,Macroalgae,distance.metric,Baseline,0.624621431412306,0.18240764917096855,0.9998595273130352,NA,NA,-18.5237,146.4906
reef,2009,Pelorus North (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9846002897063456,0.9436116381907662,0.9999024051160612,NA,NA,-18.5237,146.4906
