Level,Year,Name,Depth,Indicator,Metric,Reference,Median,Lower,Upper,tn.reefs,n.below,Latitude,Longitude
reef,2017,Hook North West (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.3956533238620531,0.1992292000473873,0.5575146072288312,NA,NA,-20.065266666666663,148.90193333333332
reef,2017,Hook North West (deep),deep slope,Macroalgae,distance.metric,Baseline,0.999999999999987,0.00239887147676413,1,NA,NA,-20.065266666666663,148.90193333333332
reef,2017,Hook North West (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9999999999942308,0,1,NA,NA,-20.065266666666663,148.90193333333332
reef,2017,Hook Passage (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.0637685478452649,0,0.31558168050285773,NA,NA,-20.1384,148.9635
reef,2017,Hook Passage (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.2336586617932033,0.0780488169872347,0.4059208881080684,NA,NA,-20.1384,148.9635
reef,2017,Hook Passage (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6051610138905301,0.5474347851526183,0.692703982167048,NA,NA,-20.1384,148.9635
reef,2017,Hook Passage (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9240618383715333,0.889893771943913,0.9556321139020099,NA,NA,-20.1384,148.9635
reef,2017,Hook Passage (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.0637685478452649,0,0.31558168050285773,NA,NA,-20.1383,148.9636
reef,2017,Hook Passage (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.2336586617932033,0.0780488169872347,0.4059208881080684,NA,NA,-20.1383,148.9636
reef,2017,Hook Passage (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.6051610138905301,0.5474347851526183,0.692703982167048,NA,NA,-20.1383,148.9636
reef,2017,Hook Passage (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.9240618383715333,0.889893771943913,0.9556321139020099,NA,NA,-20.1383,148.9636
reef,2017,Horseshoe Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-22.027522222222235,152.61922777777767
reef,2017,Horseshoe Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.7507801625055963,0.6284405398856323,0.8435868263373021,NA,NA,-22.027522222222235,152.61922777777767
reef,2017,Horseshoe Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.5207478270030708,0.33450036582764325,0.7380316906437331,NA,NA,-22.027522222222235,152.61922777777767
reef,2017,Horseshoe Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9541143523546092,0.9319552138584932,0.9732575863126526,NA,NA,-22.027522222222235,152.61922777777767
reef,2017,Hyde Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.22445761899520433,0,0.4801095142870336,NA,NA,-19.741261111111132,150.086111111111
reef,2017,Hyde Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.3026225477424462,0.1618993605006133,0.5060199520362072,NA,NA,-19.741261111111132,150.086111111111
reef,2017,Hyde Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.5970981768088289,0.3496743252194411,0.8406751044052334,NA,NA,-19.741261111111132,150.086111111111
reef,2017,Hyde Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.972441332271335,0.95357850036114,0.9868273023024046,NA,NA,-19.741261111111132,150.086111111111
reef,2017,John Brewer Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.6848305188717204,0.4612188600670441,0.9136121509768514,NA,NA,-18.62355,147.08293333333333
reef,2017,John Brewer Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5782438043492161,0.4204949762791238,0.72963982282201445,NA,NA,-18.62355,147.08293333333333
reef,2017,John Brewer Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6281018886176395,0.12107541297988512,0.9936475249509912,NA,NA,-18.62355,147.08293333333333
reef,2017,John Brewer Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.952252957437468,0.8199608906076011,0.9976745277671976,NA,NA,-18.62355,147.08293333333333
reef,2017,Keppels South (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.4893408270273557,0.13937090833952154,0.9983482818314148,NA,NA,-23.21481333333334,150.9664299999998
reef,2017,Keppels South (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.47029412098668955,0.1744322390953526,0.7921865503605061,NA,NA,-23.21481333333334,150.9664299999998
reef,2017,Keppels South (deep),deep slope,Macroalgae,distance.metric,Baseline,0.33088839291888483,0.16527018538402555,0.49478225200010834,NA,NA,-23.21481333333334,150.9664299999998
reef,2017,Keppels South (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.026275473427463305,0,0.23404450035191515,NA,NA,-23.21481333333334,150.9664299999998
reef,2017,Keppels South (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.4893408270273557,0.13937090833952154,0.9983482818314148,NA,NA,-23.21471333333334,150.9665299999998
reef,2017,Keppels South (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.47029412098668955,0.1744322390953526,0.7921865503605061,NA,NA,-23.21471333333334,150.9665299999998
reef,2017,Keppels South (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.33088839291888483,0.16527018538402555,0.49478225200010834,NA,NA,-23.21471333333334,150.9665299999998
reef,2017,Keppels South (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.026275473427463305,0,0.23404450035191515,NA,NA,-23.21471333333334,150.9665299999998
reef,2017,Keppels South East (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-23.2057,150.994
reef,2017,Keppels South East (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6621872957308197,0.5229779869160307,0.7822676223798486,NA,NA,-23.2057,150.994
reef,2017,Keppels South East (deep),deep slope,Macroalgae,distance.metric,Baseline,0.999997575306786,0.13566825999141666,1,NA,NA,-23.2057,150.994
reef,2017,Keppels South East (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9999364834288772,0,0.999999999999999,NA,NA,-23.2057,150.994
reef,2017,Lady Musgrave Island (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,1,1,NA,NA,-23.8871222222222,152.42581666666666
reef,2017,Lady Musgrave Island (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.7735136782637339,0.6870385263116714,0.8537911099540285,NA,NA,-23.8871222222222,152.42581666666666
reef,2017,Lady Musgrave Island (deep),deep slope,Macroalgae,distance.metric,Baseline,0.8999334189961262,0.7481518919356892,0.9854235467053892,NA,NA,-23.8871222222222,152.42581666666666
reef,2017,Lady Musgrave Island (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9854041762160072,0.9690779563208344,0.995317834569316,NA,NA,-23.8871222222222,152.42581666666666
reef,2017,Langford and Bird Isles (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5943421864092934,0.47132421916143175,0.7194039701766859,NA,NA,-20.087691666666675,148.8744
reef,2017,Langford and Bird Isles (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5124874633091709,0.38737533064023766,0.634637464203244,NA,NA,-20.087691666666675,148.8744
reef,2017,Langford and Bird Isles (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9999999999999758,0.0018645275414742,1,NA,NA,-20.087691666666675,148.8744
reef,2017,Langford and Bird Isles (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9999999999886788,0,1,NA,NA,-20.087691666666675,148.8744
reef,2017,Linnet Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0,NA,NA,-14.78885,145.35335555555568
reef,2017,Linnet Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.02989367873556758,0.00444787138660573,0.06384938967994835,NA,NA,-14.78885,145.35335555555568
reef,2017,Linnet Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7567568016698647,0.4177958360196758,0.9605259549949732,NA,NA,-14.78885,145.35335555555568
reef,2017,Linnet Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9519574385878278,0.918254477644166,0.974427039363581,NA,NA,-14.78885,145.35335555555568
reef,2017,Lizard Isles (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0,NA,NA,-14.694505555555567,145.4659277777777
reef,2017,Lizard Isles (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.1293540880575781,0.05179992769244734,0.2297491797204415,NA,NA,-14.694505555555567,145.4659277777777
reef,2017,Lizard Isles (deep),deep slope,Macroalgae,distance.metric,Baseline,0.4617272894814009,0.10088259258257196,0.8508474092555406,NA,NA,-14.694505555555567,145.4659277777777
reef,2017,Lizard Isles (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9138561701471684,0.8492881144265608,0.9478272173928336,NA,NA,-14.694505555555567,145.4659277777777
reef,2017,Low Isles (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.7866494801982908,0.6416886214536386,0.9071476865808368,NA,NA,-16.3867388888889,145.57233333333335
reef,2017,Low Isles (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5858177025473539,0.4056286457875571,0.7283673022383541,NA,NA,-16.3867388888889,145.57233333333335
reef,2017,Low Isles (deep),deep slope,Macroalgae,distance.metric,Baseline,0.8491832836838289,0.5487648459263442,0.9851242019895108,NA,NA,-16.3867388888889,145.57233333333335
reef,2017,Low Isles (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9796369932862764,0.965359062015372,0.9894088643534944,NA,NA,-16.3867388888889,145.57233333333335
reef,2017,Macgillivray Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.17894855314558833,0,0.32310248355443094,NA,NA,-14.650555555555531,145.49344444444466
reef,2017,Macgillivray Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.27068809303535313,0.13036367904495727,0.39512945258454146,NA,NA,-14.650555555555531,145.49344444444466
reef,2017,Macgillivray Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.4448730616510971,0.0891518863874838,0.8379744946858122,NA,NA,-14.650555555555531,145.49344444444466
reef,2017,Macgillivray Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8642632643532084,0.7793733440063322,0.9286520322439732,NA,NA,-14.650555555555531,145.49344444444466
reef,2017,Mackay Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.4055889233184932,0.25753797732343253,0.5243798837464306,NA,NA,-16.044994444444434,145.65232222222232
reef,2017,Mackay Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.34300663885535504,0.19454043104735808,0.5110770319754597,NA,NA,-16.044994444444434,145.65232222222232
reef,2017,Mackay Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.4902721651210619,0.08234008234980714,0.8561594562762498,NA,NA,-16.044994444444434,145.65232222222232
reef,2017,Mackay Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8552761206880106,0.7524466062785566,0.9368599882476925,NA,NA,-16.044994444444434,145.65232222222232
reef,2017,Magnetic (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.44082621733820704,0.10821398805438864,0.7000602417859849,NA,NA,-19.15993055555555,146.867425
reef,2017,Magnetic (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5231935154466252,0.2998320611052783,0.7768031402261824,NA,NA,-19.15993055555555,146.867425
reef,2017,Magnetic (deep),deep slope,Macroalgae,distance.metric,Baseline,0.37224695375571915,0.18278513723485915,0.5741723637292637,NA,NA,-19.15993055555555,146.867425
reef,2017,Magnetic (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0.16750574194363338,NA,NA,-19.15993055555555,146.867425
reef,2017,Magnetic (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.44082621733820704,0.10821398805438864,0.7000602417859849,NA,NA,-19.15983055555555,146.867525
reef,2017,Magnetic (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.5231935154466252,0.2998320611052783,0.7768031402261824,NA,NA,-19.15983055555555,146.867525
reef,2017,Magnetic (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.37224695375571915,0.18278513723485915,0.5741723637292637,NA,NA,-19.15983055555555,146.867525
reef,2017,Magnetic (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0.16750574194363338,NA,NA,-19.15983055555555,146.867525
reef,2017,Martin Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0,NA,NA,-14.7597611111111,145.37464444444433
reef,2017,Martin Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.04516708915652168,0.01134434398271644,0.09263122200139806,NA,NA,-14.7597611111111,145.37464444444433
reef,2017,Martin Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9633604265730812,0.8645157227300071,0.9980014226269128,NA,NA,-14.7597611111111,145.37464444444433
reef,2017,Martin Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.99163095154424,0.9834209522375276,0.9976025179585756,NA,NA,-14.7597611111111,145.37464444444433
reef,2017,Miall (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.6646291026127003,0.32506701527627413,0.9473638117089804,NA,NA,-23.1261,150.8878
reef,2017,Miall (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.4124081461705395,0.2025916153789048,0.6128870077548265,NA,NA,-23.1261,150.8878
reef,2017,Miall (deep),deep slope,Macroalgae,distance.metric,Baseline,0.8240132376125406,0.5890563652148048,0.9617125350692944,NA,NA,-23.1261,150.8878
reef,2017,Miall (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.7976615778667808,0.619434325296333,0.9182419774321922,NA,NA,-23.1261,150.8878
reef,2017,Michaelmas Cay (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5749324290040586,0.4164091178996363,0.7364970469895216,NA,NA,-16.5518388888889,146.053627777778
reef,2017,Michaelmas Cay (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5322500369543304,0.3798713065969972,0.6893353513086624,NA,NA,-16.5518388888889,146.053627777778
reef,2017,Michaelmas Cay (deep),deep slope,Macroalgae,distance.metric,Baseline,0.10086188684086328,0.00186312677765465,0.38334599425762506,NA,NA,-16.5518388888889,146.053627777778
reef,2017,Michaelmas Cay (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.5105036079255005,0.3498512956364207,0.6419691455021392,NA,NA,-16.5518388888889,146.053627777778
reef,2017,Middle (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5366521893868208,0.22649860589387927,0.9067828302781664,NA,NA,-23.14782,150.90815
reef,2017,Middle (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.49533054784614977,0.2438354329415542,0.7371093044109235,NA,NA,-23.14782,150.90815
reef,2017,Middle (deep),deep slope,Macroalgae,distance.metric,Baseline,0.408215223027612,0.26897578626964386,0.5317763108653649,NA,NA,-23.14782,150.90815
reef,2017,Middle (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.14782,150.90815
reef,2017,Middle (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5366521893868208,0.22649860589387927,0.9067828302781664,NA,NA,-23.14772,150.90825
reef,2017,Middle (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.49533054784614977,0.2438354329415542,0.7371093044109235,NA,NA,-23.14772,150.90825
reef,2017,Middle (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.408215223027612,0.26897578626964386,0.5317763108653649,NA,NA,-23.14772,150.90825
reef,2017,Middle (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.14772,150.90825
reef,2017,Middle West (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0,NA,NA,-23.186700000000002,150.9048
reef,2017,Middle West (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.09270282555888616,0.01105010119473448,0.21837217674302967,NA,NA,-23.186700000000002,150.9048
reef,2017,Middle West (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.31046576288709926,0.21004575538666576,0.3830802033911958,NA,NA,-23.186700000000002,150.9048
reef,2017,Middle West (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.186700000000002,150.9048
reef,2017,Myrmidon Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5134792633677906,0.37746293469728753,0.6372653778073181,NA,NA,-18.25539444444443,147.38595
reef,2017,Myrmidon Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.4352458322807207,0.28595298710993633,0.568899666746092,NA,NA,-18.25539444444443,147.38595
reef,2017,Myrmidon Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.3519733149130184,0.03347012586044226,0.732509964250037,NA,NA,-18.25539444444443,147.38595
reef,2017,Myrmidon Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.729970875002433,0.6361216298988439,0.8290334217564066,NA,NA,-18.25539444444443,147.38595
reef,2017,No Name Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.112279099067373,NA,NA,-14.6296777777778,145.64915555555532
reef,2017,No Name Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.11876072696355632,0.03495614059598595,0.21021146461793297,NA,NA,-14.6296777777778,145.64915555555532
reef,2017,No Name Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.32635350259016727,0.02734787219615589,0.7019993994696604,NA,NA,-14.6296777777778,145.64915555555532
reef,2017,No Name Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8165555802808591,0.7473863630421764,0.8742508444520317,NA,NA,-14.6296777777778,145.64915555555532
reef,2017,North Direction Island (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0,NA,NA,-14.746594444444431,145.51591666666667
reef,2017,North Direction Island (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.06232730409370291,0.01557064847537326,0.11662810509056432,NA,NA,-14.746594444444431,145.51591666666667
reef,2017,North Direction Island (deep),deep slope,Macroalgae,distance.metric,Baseline,0.546913011007059,0.1475546780216344,0.9002214235516732,NA,NA,-14.746594444444431,145.51591666666667
reef,2017,North Direction Island (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8863946270709595,0.81106750255061,0.9418819898463392,NA,NA,-14.746594444444431,145.51591666666667
reef,2017,North Keppel (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5561143647692286,0.35967777251975813,0.7871285480678467,NA,NA,-23.09387666666668,150.9003399999998
reef,2017,North Keppel (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.4912666844752542,0.31521678427427,0.6674570729771464,NA,NA,-23.09387666666668,150.9003399999998
reef,2017,North Keppel (deep),deep slope,Macroalgae,distance.metric,Baseline,0.46473386537415395,0.2686236248580737,0.6538169406485064,NA,NA,-23.09387666666668,150.9003399999998
reef,2017,North Keppel (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.19189714048876472,0.14479665078639897,0.2721133351860754,NA,NA,-23.09387666666668,150.9003399999998
reef,2017,North Keppel (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.5561143647692286,0.35967777251975813,0.7871285480678467,NA,NA,-23.09377666666668,150.9004399999998
reef,2017,North Keppel (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.4912666844752542,0.31521678427427,0.6674570729771464,NA,NA,-23.09377666666668,150.9004399999998
reef,2017,North Keppel (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.46473386537415395,0.2686236248580737,0.6538169406485064,NA,NA,-23.09377666666668,150.9004399999998
reef,2017,North Keppel (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.19189714048876472,0.14479665078639897,0.2721133351860754,NA,NA,-23.09377666666668,150.9004399999998
reef,2017,North Keppel West (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.2308567725741495,0,0.5693509444243843,NA,NA,-23.126,150.8879
reef,2017,North Keppel West (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.468696505364724,0.2096132219130179,0.72013574443233,NA,NA,-23.126,150.8879
reef,2017,North Keppel West (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.31896612402401114,0.2260904100397081,0.4139748335317608,NA,NA,-23.126,150.8879
reef,2017,North Keppel West (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0,0,0,NA,NA,-23.126,150.8879
reef,2017,One Tree Island (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,1,0.9169255715484192,1,NA,NA,-23.4874222222222,152.092238888889
reef,2017,One Tree Island (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.5936645876241801,0.4904876711148476,0.696027990517748,NA,NA,-23.4874222222222,152.092238888889
reef,2017,One Tree Island (deep),deep slope,Macroalgae,distance.metric,Baseline,0.7587739721417812,0.6065223065960371,0.9033764751495408,NA,NA,-23.4874222222222,152.092238888889
reef,2017,One Tree Island (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.9696195686114336,0.9545429012067806,0.9837596714153072,NA,NA,-23.4874222222222,152.092238888889
reef,2017,Opal Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.14274867863426757,NA,NA,-16.2072888888889,145.90707777777766
reef,2017,Opal Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.18141664525221968,0.06972360804056021,0.3261515378927722,NA,NA,-16.2072888888889,145.90707777777766
reef,2017,Opal Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.2330865810756584,0.01382305853810689,0.6146340206441605,NA,NA,-16.2072888888889,145.90707777777766
reef,2017,Opal Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.8111711345916266,0.730135668727683,0.876589630884478,NA,NA,-16.2072888888889,145.90707777777766
reef,2017,Palms West (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.21057021512572827,0,0.37777032941950556,NA,NA,-18.556075,146.4803583333335
reef,2017,Palms West (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.40042298757000705,0.18255691139493313,0.631578948204616,NA,NA,-18.556075,146.4803583333335
reef,2017,Palms West (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9130862206188215,0.44242016353683766,0.999976190480758,NA,NA,-18.556075,146.4803583333335
reef,2017,Palms West (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.995530515120393,0.9796714877084489,0.9999790245062667,NA,NA,-18.556075,146.4803583333335
reef,2017,Palms West (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.21057021512572827,0,0.37777032941950556,NA,NA,-18.555975,146.4804583333335
reef,2017,Palms West (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.40042298757000705,0.18255691139493313,0.631578948204616,NA,NA,-18.555975,146.4804583333335
reef,2017,Palms West (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.9130862206188215,0.44242016353683766,0.999976190480758,NA,NA,-18.555975,146.4804583333335
reef,2017,Palms West (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.995530515120393,0.9796714877084489,0.9999790245062667,NA,NA,-18.555975,146.4804583333335
reef,2017,Pandora (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.10021842307941203,NA,NA,-18.815320833333324,146.43523333333349
reef,2017,Pandora (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.23432638109856344,0.0848788318258803,0.45007930050079104,NA,NA,-18.815320833333324,146.43523333333349
reef,2017,Pandora (deep),deep slope,Macroalgae,distance.metric,Baseline,0.48332035205608437,0.21933352969006692,0.7352912607107654,NA,NA,-18.815320833333324,146.43523333333349
reef,2017,Pandora (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.5440008808030627,0.3628844902837354,0.6934018734788818,NA,NA,-18.815320833333324,146.43523333333349
reef,2017,Pandora (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0,0,0.10021842307941203,NA,NA,-18.815220833333324,146.4353333333335
reef,2017,Pandora (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.23432638109856344,0.0848788318258803,0.45007930050079104,NA,NA,-18.815220833333324,146.4353333333335
reef,2017,Pandora (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.48332035205608437,0.21933352969006692,0.7352912607107654,NA,NA,-18.815220833333324,146.4353333333335
reef,2017,Pandora (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.5440008808030627,0.3628844902837354,0.6934018734788818,NA,NA,-18.815220833333324,146.4353333333335
reef,2017,Pandora Reef (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.929664909079878,0.6774410788442908,1,NA,NA,-18.8115888888889,146.430038888889
reef,2017,Pandora Reef (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.6118265695325475,0.392716708327871,0.8179210950810424,NA,NA,-18.8115888888889,146.430038888889
reef,2017,Pandora Reef (deep),deep slope,Macroalgae,distance.metric,Baseline,0.4068717785304102,0.06831628364190924,0.7831077556213255,NA,NA,-18.8115888888889,146.430038888889
reef,2017,Pandora Reef (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.7019799753577172,0.26944605609894956,0.9441980117318228,NA,NA,-18.8115888888889,146.430038888889
reef,2017,Peak (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.2605065408937526,0.13452454178408446,0.4878458929558553,NA,NA,-23.341325,150.93790833333327
reef,2017,Peak (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.37641420822677174,0.18092586626222085,0.5728706876876815,NA,NA,-23.341325,150.93790833333327
reef,2017,Peak (deep),deep slope,Macroalgae,distance.metric,Baseline,0.6213156249910565,0.38463955301664116,0.7857117860323171,NA,NA,-23.341325,150.93790833333327
reef,2017,Peak (deep),deep slope,Macroalgae,rescale.consequence.metric,Critical,0.45472345226656014,0.3102788560068473,0.5872644312668783,NA,NA,-23.341325,150.93790833333327
reef,2017,Peak (shallow),shallow slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.2605065408937526,0.13452454178408446,0.4878458929558553,NA,NA,-23.341225,150.93800833333327
reef,2017,Peak (shallow),shallow slope,Coral.cover,rescale.dist.metric,Baseline,0.37641420822677174,0.18092586626222085,0.5728706876876815,NA,NA,-23.341225,150.93800833333327
reef,2017,Peak (shallow),shallow slope,Macroalgae,distance.metric,Baseline,0.6213156249910565,0.38463955301664116,0.7857117860323171,NA,NA,-23.341225,150.93800833333327
reef,2017,Peak (shallow),shallow slope,Macroalgae,rescale.consequence.metric,Critical,0.45472345226656014,0.3102788560068473,0.5872644312668783,NA,NA,-23.341225,150.93800833333327
reef,2017,Pine (deep),deep slope,Coral.cover,pcb.rescale.dist.metric,Critical,0.19144643936021197,0.07332476560217255,0.4972013344120534,NA,NA,-20.376716666666653,148.8874083333335
reef,2017,Pine (deep),deep slope,Coral.cover,rescale.dist.metric,Baseline,0.28187382274072703,0.11936012611351543,0.48145993396010844,NA,NA,-20.376716666666653,148.8874083333335
reef,2017,Pine (deep),deep slope,Macroalgae,distance.metric,Baseline,0.9791108696844331,0.9162189156640612,0.9988958455204189,NA,NA,-20.376716666666653,148.8874083333335
